seriesID,date,value
CUURA316SAM,July-2008,325.629
CUURA316SAM,September-2008,329.764
CUURA316SAM,November-2008,331.846
CUURA316SAM,January-2009,335.853
CUURA316SAM,March-2009,338.468
CUURA316SAM,May-2009,339.369
CUURA316SAM,July-2009,340.207
CUURA316SAM,September-2009,341.788
CUURA316SAM,November-2009,372.613
CUURA316SAM,January-2010,375.815
CUURA316SAM,March-2010,376.373
CUURA316SAM,May-2010,374.002
CUURA316SAM,July-2010,333.566
CUURA316SAM,September-2010,364.367
CUURA316SAM,November-2010,356.059
CUURA316SAM,January-2011,355.368
CUURA316SAM,March-2011,364.930
CUURA316SAM,May-2011,364.857
CUURA316SAM,July-2011,365.402
CUURA316SAM,September-2011,366.554
CUURA316SAM,November-2011,372.333
CUURA316SAM,January-2012,374.664
CUURA316SAM,March-2012,376.855
CUURA316SAM,May-2012,376.530
CUURA316SAM,July-2012,379.443
CUURA316SAM,September-2012,376.498
CUURA316SAM,November-2012,387.592
CUURA316SAM,January-2013,386.499
CUURA316SAM,March-2013,387.301
CUURA316SAM,May-2013,379.470
CUURA316SAM,July-2013,381.742
CUURA316SAM,September-2013,383.847
CUURA316SAM,November-2013,386.124
CUURA316SAM,January-2014,394.380
CUURA316SAM,March-2014,385.506
CUURA316SAM,May-2014,389.317
CUURA316SAM,July-2014,394.319
CUURA316SAM,September-2014,391.005
CUURA316SAM,November-2014,400.872
CUURA316SAM,January-2015,411.132
CUURA316SAM,March-2015,411.537
CUURA316SAR,December-1997,100.0
CUURA316SAR,January-1998,99.9
CUURA316SAR,March-1998,99.7
CUURA316SAR,May-1998,99.6
CUURA316SAR,July-1998,99.9
CUURA316SAR,September-1998,100.1
CUURA316SAR,November-1998,100.7
CUURA316SAR,January-1999,101.3
CUURA316SAR,March-1999,100.9
CUURA316SAR,May-1999,101.6
CUURA316SAR,July-1999,102.7
CUURA316SAR,September-1999,103.2
CUURA316SAR,November-1999,103.9
CUURA316SAR,January-2000,102.6
CUURA316SAR,March-2000,105.5
CUURA316SAR,May-2000,106.2
CUURA316SAR,July-2000,108.5
CUURA316SAR,September-2000,108.0
CUURA316SAR,November-2000,107.8
CUURA316SAR,January-2001,107.3
CUURA316SAR,March-2001,107.4
CUURA316SAR,May-2001,109.5
CUURA316SAR,July-2001,109.1
CUURA316SAR,September-2001,110.8
CUURA316SAR,November-2001,109.1
CUURA316SAR,January-2002,110.0
CUURA316SAR,March-2002,110.8
CUURA316SAR,May-2002,110.9
CUURA316SAR,July-2002,110.6
CUURA316SAR,September-2002,111.0
CUURA316SAR,November-2002,113.9
CUURA316SAR,January-2003,114.4
CUURA316SAR,March-2003,114.3
CUURA316SAR,May-2003,115.4
CUURA316SAR,July-2003,116.6
CUURA316SAR,September-2003,115.9
CUURA316SAR,November-2003,115.5
CUURA316SAR,January-2004,116.7
CUURA316SAR,March-2004,117.7
CUURA316SAR,May-2004,118.1
CUURA316SAR,July-2004,114.2
CUURA316SAR,September-2004,112.7
CUURA316SAR,November-2004,113.7
CUURA316SAR,January-2005,114.8
CUURA316SAR,March-2005,115.5
CUURA316SAR,May-2005,116.8
CUURA316SAR,July-2005,116.7
CUURA316SAR,September-2005,115.1
CUURA316SAR,November-2005,115.6
CUURA316SAR,January-2006,116.2
CUURA316SAR,March-2006,117.0
CUURA316SAR,May-2006,116.4
CUURA316SAR,July-2006,115.3
CUURA316SAR,September-2006,115.6
CUURA316SAR,November-2006,116.9
CUURA316SAR,January-2007,116.487
CUURA316SAR,March-2007,114.662
CUURA316SAR,May-2007,114.731
CUURA316SAR,July-2007,113.739
CUURA316SAR,September-2007,114.899
CUURA316SAR,November-2007,113.832
CUURA316SAR,January-2008,113.505
CUURA316SAR,March-2008,115.180
CUURA316SAR,May-2008,114.174
CUURA316SAR,July-2008,115.871
CUURA316SAR,September-2008,117.991
CUURA316SAR,November-2008,118.408
CUURA316SAR,January-2009,118.372
CUURA316SAR,March-2009,119.328
CUURA316SAR,May-2009,118.605
CUURA316SAR,July-2009,118.657
CUURA316SAR,September-2009,118.394
CUURA316SAR,November-2009,107.152
CUURA316SAR,January-2010,107.599
CUURA316SAR,March-2010,107.050
CUURA316SAR,May-2010,110.156
CUURA316SAR,July-2010,108.592
CUURA316SAR,September-2010,110.164
CUURA316SAR,November-2010,108.182
CUURA316SAR,January-2011,108.824
CUURA316SAR,March-2011,109.424
CUURA316SAR,May-2011,108.463
CUURA316SAR,July-2011,107.265
CUURA316SAR,September-2011,108.825
CUURA316SAR,November-2011,107.929
CUURA316SAR,January-2012,110.039
CUURA316SAR,March-2012,111.722
CUURA316SAR,May-2012,111.738
CUURA316SAR,July-2012,110.110
CUURA316SAR,September-2012,111.189
CUURA316SAR,November-2012,110.978
CUURA316SAR,January-2013,110.641
CUURA316SAR,March-2013,109.518
CUURA316SAR,May-2013,110.428
CUURA316SAR,July-2013,111.775
CUURA316SAR,September-2013,111.778
CUURA316SAR,November-2013,111.103
CUURA316SAR,January-2014,111.965
CUURA316SAR,March-2014,112.956
CUURA316SAR,May-2014,113.494
CUURA316SAR,July-2014,111.236
CUURA316SAR,September-2014,111.188
CUURA316SAR,November-2014,111.302
CUURA316SAR,January-2015,112.462
CUURA316SAR,March-2015,111.830
CUURA316SAT,February-1982,97.2
CUURA316SAT,April-1982,93.8
CUURA316SAT,June-1982,98.0
CUURA316SAT,August-1982,99.1
CUURA316SAT,October-1982,98.4
CUURA316SAT,December-1982,97.9
CUURA316SAT,February-1983,95.6
CUURA316SAT,April-1983,97.3
CUURA316SAT,June-1983,99.4
CUURA316SAT,August-1983,100.6
CUURA316SAT,October-1983,102.0
CUURA316SAT,December-1983,101.5
CUURA316SAT,February-1984,100.7
CUURA316SAT,April-1984,101.7
CUURA316SAT,June-1984,102.4
CUURA316SAT,August-1984,104.8
CUURA316SAT,October-1984,105.9
CUURA316SAT,December-1984,105.6
CUURA316SAT,February-1985,104.9
CUURA316SAT,April-1985,106.5
CUURA316SAT,June-1985,107.6
CUURA316SAT,August-1985,108.0
CUURA316SAT,October-1985,108.6
CUURA316SAT,December-1985,108.7
CUURA316SAT,February-1986,107.9
CUURA316SAT,April-1986,99.2
CUURA316SAT,June-1986,100.2
CUURA316SAT,August-1986,98.7
CUURA316SAT,October-1986,99.2
CUURA316SAT,December-1986,98.7
CUURA316SAT,February-1987,101.2
CUURA316SAT,April-1987,101.0
CUURA316SAT,June-1987,103.2
CUURA316SAT,August-1987,104.7
CUURA316SAT,October-1987,105.8
CUURA316SAT,December-1987,107.2
CUURA316SAT,February-1988,107.2
CUURA316SAT,April-1988,106.6
CUURA316SAT,June-1988,108.2
CUURA316SAT,August-1988,108.4
CUURA316SAT,October-1988,108.8
CUURA316SAT,December-1988,109.0
CUURA316SAT,February-1989,108.9
CUURA316SAT,April-1989,109.5
CUURA316SAT,June-1989,112.6
CUURA316SAT,August-1989,110.4
CUURA316SAT,October-1989,111.9
CUURA316SAT,December-1989,112.1
CUURA316SAT,February-1990,113.9
CUURA316SAT,April-1990,113.1
CUURA316SAT,June-1990,114.1
CUURA316SAT,August-1990,116.6
CUURA316SAT,October-1990,123.6
CUURA316SAT,December-1990,125.3
CUURA316SAT,February-1991,121.0
CUURA316SAT,April-1991,118.3
CUURA316SAT,June-1991,119.5
CUURA316SAT,August-1991,120.8
CUURA316SAT,October-1991,121.1
CUURA316SAT,December-1991,123.1
CUURA316SAT,February-1992,121.3
CUURA316SAT,April-1992,122.4
CUURA316SAT,June-1992,123.0
CUURA316SAT,August-1992,122.9
CUURA316SAT,October-1992,126.1
CUURA316SAT,December-1992,125.6
CUURA316SAT,February-1993,125.5
CUURA316SAT,April-1993,126.1
CUURA316SAT,June-1993,127.9
CUURA316SAT,August-1993,130.4
CUURA316SAT,October-1993,132.1
CUURA316SAT,December-1993,133.1
CUURA316SAT,February-1994,132.8
CUURA316SAT,April-1994,133.1
CUURA316SAT,June-1994,133.3
CUURA316SAT,August-1994,135.7
CUURA316SAT,October-1994,136.4
CUURA316SAT,December-1994,136.5
CUURA316SAT,February-1995,137.4
CUURA316SAT,April-1995,140.3
CUURA316SAT,June-1995,140.6
CUURA316SAT,August-1995,139.7
CUURA316SAT,October-1995,140.9
CUURA316SAT,December-1995,138.3
CUURA316SAT,February-1996,139.6
CUURA316SAT,April-1996,141.9
CUURA316SAT,June-1996,143.5
CUURA316SAT,August-1996,141.2
CUURA316SAT,October-1996,143.3
CUURA316SAT,December-1996,145.0
CUURA316SAT,February-1997,144.1
CUURA316SAT,April-1997,143.9
CUURA316SAT,June-1997,143.3
CUURA316SAT,August-1997,143.1
CUURA316SAT,October-1997,141.6
CUURA316SAT,December-1997,140.0
CUURA316SAT,January-1998,139.8
CUURA316SAT,March-1998,139.2
CUURA316SAT,May-1998,137.9
CUURA316SAT,July-1998,138.5
CUURA316SAT,September-1998,137.4
CUURA316SAT,November-1998,138.8
CUURA316SAT,January-1999,136.9
CUURA316SAT,March-1999,137.8
CUURA316SAT,May-1999,140.2
CUURA316SAT,July-1999,141.0
CUURA316SAT,September-1999,143.2
CUURA316SAT,November-1999,144.6
CUURA316SAT,January-2000,146.3
CUURA316SAT,March-2000,151.9
CUURA316SAT,May-2000,150.9
CUURA316SAT,July-2000,154.9
CUURA316SAT,September-2000,153.1
CUURA316SAT,November-2000,154.8
CUURA316SAT,January-2001,153.6
CUURA316SAT,March-2001,153.1
CUURA316SAT,May-2001,160.0
CUURA316SAT,July-2001,155.3
CUURA316SAT,September-2001,155.1
CUURA316SAT,November-2001,149.6
CUURA316SAT,January-2002,148.2
CUURA316SAT,March-2002,150.3
CUURA316SAT,May-2002,154.6
CUURA316SAT,July-2002,154.4
CUURA316SAT,September-2002,154.7
CUURA316SAT,November-2002,158.6
CUURA316SAT,January-2003,159.1
CUURA316SAT,March-2003,164.0
CUURA316SAT,May-2003,157.8
CUURA316SAT,July-2003,160.7
CUURA316SAT,September-2003,160.0
CUURA316SAT,November-2003,157.7
CUURA316SAT,January-2004,160.1
CUURA316SAT,March-2004,161.8
CUURA316SAT,May-2004,167.4
CUURA316SAT,July-2004,165.1
CUURA316SAT,September-2004,165.3
CUURA316SAT,November-2004,167.4
CUURA316SAT,January-2005,167.5
CUURA316SAT,March-2005,170.7
CUURA316SAT,May-2005,174.8
CUURA316SAT,July-2005,176.1
CUURA316SAT,September-2005,188.9
CUURA316SAT,November-2005,178.9
CUURA316SAT,January-2006,179.8
CUURA316SAT,March-2006,179.9
CUURA316SAT,May-2006,192.1
CUURA316SAT,July-2006,192.9
CUURA316SAT,September-2006,183.5
CUURA316SAT,November-2006,174.6
CUURA316SAT,January-2007,176.463
CUURA316SAT,March-2007,180.336
CUURA316SAT,May-2007,188.914
CUURA316SAT,July-2007,188.535
CUURA316SAT,September-2007,184.295
CUURA316SAT,November-2007,193.006
CUURA316SAT,January-2008,193.824
CUURA316SAT,March-2008,198.935
CUURA316SAT,May-2008,209.441
CUURA316SAT,July-2008,216.337
CUURA316SAT,September-2008,205.471
CUURA316SAT,November-2008,176.624
CUURA316SAT,January-2009,168.583
CUURA316SAT,March-2009,173.818
CUURA316SAT,May-2009,179.181
CUURA316SAT,July-2009,185.218
CUURA316SAT,September-2009,185.051
CUURA316SAT,November-2009,191.397
CUURA316SAT,January-2010,193.308
CUURA316SAT,March-2010,195.190
CUURA316SAT,May-2010,198.412
CUURA316SAT,July-2010,194.272
CUURA316SAT,September-2010,193.715
CUURA316SAT,November-2010,198.083
CUURA316SAT,January-2011,206.101
CUURA316SAT,March-2011,216.986
CUURA316SAT,May-2011,225.591
CUURA316SAT,July-2011,221.827
CUURA316SAT,September-2011,217.873
CUURA316SAT,November-2011,214.239
CUURA316SAT,January-2012,215.657
CUURA316SAT,March-2012,229.754
CUURA316SAT,May-2012,227.080
CUURA316SAT,July-2012,219.503
CUURA316SAT,September-2012,228.312
CUURA316SAT,November-2012,216.665
CUURA316SAT,January-2013,219.398
CUURA316SAT,March-2013,229.883
CUURA316SAT,May-2013,226.600
CUURA316SAT,July-2013,232.225
CUURA316SAT,September-2013,226.168
CUURA316SAT,November-2013,217.671
CUURA316SAT,January-2014,219.292
CUURA316SAT,March-2014,224.790
CUURA316SAT,May-2014,227.200
CUURA316SAT,July-2014,225.938
CUURA316SAT,September-2014,219.845
CUURA316SAT,November-2014,210.720
CUURA316SAT,January-2015,193.314
CUURA316SAT,March-2015,201.044
